Timestamp,Force imposed,Laser,US horizontal,US vertical,Beltrevolution,PT Revolution
2.86258819699287,-1.37779498100281,71.7327423095703,54.1417007446289,57.5083885192871,23.1965141296387,
2.86592066287994,-1.43259882926941,71.7310409545898,54.1414070129395,57.4757537841797,23.1965141296387,
2.86925312876701,-1.4802223443985,71.7291107177734,54.1415138244629,57.440616607666,23.1965160369873,-0.263725280761719
2.87258559465408,-1.51447892189026,71.7270355224609,54.1419143676758,57.4034461975098,23.1965179443359,-0.17337221015865623
2.87591806054115,-1.5304514169693,71.7252655029297,54.1424789428711,57.3645477294922,23.1965217590332,-0.08301913955559342
2.87925052642822,-1.52457165718079,71.7243881225586,54.1430854797363,57.3242263793945,23.1965274810791,0.00733393104746938
2.88258299231529,-1.49552738666534,71.7246475219727,54.1435279846191,57.2827529907227,23.196533203125,0.03190235327929258
2.88591545820236,-1.44489812850952,71.7262268066406,54.143482208252,57.2404365539551,23.1965389251709,0.05647077551111579
2.88924792408943,-1.37801158428192,71.7294082641602,54.1426467895508,57.1973495483398,23.1965427398682,0.081039197742939
2.8925803899765,-1.30321562290192,71.7345504760742,54.1408081054688,57.1532821655273,23.1965446472168,0.07771941274404526
2.89591285586357,-1.2296450138092,71.7419586181641,54.1378860473633,57.1080513000488,23.1965465545654,0.07439962774515153
2.89924532175064,-1.16571724414825,71.7519760131836,54.1339263916016,57.0615730285645,23.1965484619141,0.0710798427462578
2.90257778763771,-1.11867904663086,71.7648239135742,54.1290626525879,57.0139312744141,23.1965522766113,0.06172486394643783
2.90591025352478,-1.09416031837463,71.7804718017578,54.1233215332031,56.9651832580566,23.1965579986572,0.05236988514661786
2.90924271941185,-1.0959175825119,71.7986068725586,54.1164741516113,56.9153938293457,23.1965599060059,0.0430149063467979
2.91257518529892,-1.12509286403656,71.8188171386719,54.1082458496094,56.8647193908691,23.1965637207031,0.036404337733983966
2.91590765118599,-1.1789299249649,71.8407211303711,54.0984878540039,56.8133811950684,23.1965656280518,0.029793769121170037
2.91924011707306,-1.25094473361969,71.8639450073242,54.0872192382813,56.7617225646973,23.1965713500977,0.0231832005083561
2.92257258296013,-1.33136188983917,71.8880233764648,54.074649810791,56.7099571228027,23.1965770721436,0.0206452279041211
2.9259050488472,-1.40847539901733,71.9125595092773,54.0611000061035,56.6582489013672,23.1965827941895,0.0181072552998861
2.92923751473427,-1.47153925895691,71.937141418457,54.0469131469727,56.6067543029785,23.1965866088867,0.0155692826956511
2.93256998062134,-1.51285970211029,71.9613723754883,54.0322952270508,56.5556297302246,23.196590423584,0.015628247211376865
2.93590244650841,-1.52926957607269,71.9846878051758,54.0173645019531,56.5050926208496,23.196590423584,0.015687211727102635
2.93923491239548,-1.51995289325714,72.0064926147461,54.0022583007813,56.4553413391113,23.196590423584,0.0157461762428284
2.94256737828255,-1.48460721969604,72.0264053344727,53.9871139526367,56.4066162109375,23.196590423584,0.0167155048499505
2.94589984416962,-1.42684936523438,72.0440902709961,53.9720993041992,56.3592720031738,23.1965885162354,0.0176848334570726
2.94923231005669,-1.35504829883575,72.059440612793,53.9574279785156,56.3137512207031,23.1965827941895,0.0186541620641947
2.95256477594376,-1.28001046180725,72.0723648071289,53.9432563781738,56.2703552246094,23.1965713500977,0.0195431678245465
2.95589724183083,-1.21252024173737,72.0828475952148,53.9293937683105,56.2290725708008,23.1965618133545,0.020432173584898298
2.9592297077179,-1.16183352470398,72.090950012207,53.9154090881348,56.1897850036621,23.1965522766113,0.0213211793452501
2.96256217360497,-1.1339510679245,72.0967636108398,53.9009170532227,56.1524085998535,23.1965446472168,0.021820622806747732
2.96589463949203,-1.13138663768768,72.1003646850586,53.8857002258301,56.1169319152832,23.1965389251709,0.022320066268245366
2.9692271053791,-1.15434801578522,72.1017761230469,53.8697547912598,56.0834007263184,23.1965351104736,0.022819509729743
2.97255957126617,-1.19938492774963,72.1010055541992,53.8532638549805,56.0519142150879,23.1965312957764,0.022970475877324734
2.97589203715324,-1.25940489768982,72.0979614257813,53.836540222168,56.0227241516113,23.1965293884277,0.023121442024906465
2.97922450304031,-1.32619845867157,72.0925979614258,53.819938659668,55.996452331543,23.196533203125,0.0232724081724882
2.98255696892738,-1.39211893081665,72.085090637207,53.803825378418,55.9738159179688,23.1965389251709,0.023227851837873466
2.98588943481445,-1.45055937767029,72.0757369995117,53.7885513305664,55.9553680419922,23.1965465545654,0.023183295503258733
2.98922190070152,-1.49473571777344,72.0649948120117,53.7743797302246,55.9413986206055,23.19655418396,0.023138739168644
2.99255436658859,-1.51826119422913,72.0531158447266,53.7614479064941,55.9320755004883,23.1965579986572,0.023037106419603066
2.99588683247566,-1.51852965354919,72.0401000976563,53.7498207092285,55.9276237487793,23.1965599060059,0.022935473670562135
2.99921929836273,-1.49781107902527,72.0260467529297,53.7394905090332,55.9282188415527,23.1965618133545,0.0228338409215212
3.0025517642498,-1.46205186843872,72.0112380981445,53.7303466796875,55.9340858459473,23.1965637207031,0.022759879007935534
3.00588423013687,-1.41816842556,71.9963455200195,53.7221145629883,55.9453277587891,23.1965618133545,0.022685917094349865
3.00921669602394,-1.37223362922668,71.9822463989258,53.7144927978516,55.9618644714355,23.1965579986572,0.0226119551807642
3.01254916191101,-1.33110845088959,71.9696807861328,53.7072334289551,55.9834213256836,23.1965522766113,0.022590199485421167
3.01588162779808,-1.30297350883484,71.9591522216797,53.7001571655273,56.0096244812012,23.1965446472168,0.022568443790078132
3.01921409368515,-1.29434776306152,71.9509506225586,53.693172454834,56.0403175354004,23.1965389251709,0.0225466880947351
